Superficie,Tipo,Operación,Provincia,Precio Venta,Fecha Venta
274,Parking,Alquiler,Girona,2189534,2006-11-17
83,Industrial,Alquiler,Lleida,375243,2007-01-14
130,Oficina,Venta,Girona,1061710,2007-03-11
101,Casa,Venta,Girona,889608,2007-01-13
155,Suelo,Alquiler,Barcelona,950615,2006-11-15
234,Suelo,Alquiler,Barcelona,1016964,2007-03-18
244,Piso,Alquiler,Girona,1315648,2007-03-01
252,Suelo,Alquiler,Lleida,1889748,2006-11-23
229,Casa,Venta,Barcelona,1634373,2006-12-19
193,Industrial,Venta,Barcelona,1559054,
132,Industrial,Alquiler,Barcelona,949344,
273,Suelo,Alquiler,Lleida,2682225,2007-02-04
213,Suelo,Venta,Tarragona,1359579,2007-02-24
150,Parking,Venta,Girona,1076250,2006-11-05
147,Parking,Alquiler,Girona,891849,
265,Local,Venta,Lleida,1632930,2007-03-08
170,Oficina,Alquiler,Girona,1039380,2006-11-25
258,Oficina,Venta,Barcelona,1700994,2006-10-23
68,Suelo,Venta,Girona,489600,2007-03-17
91,Oficina,Alquiler,Barcelona,659022,2007-02-26
259,Casa,Venta,Lleida,1626779,2007-05-01
64,Parking,Venta,Barcelona,485824,2007-02-24
200,Parking,Venta,Girona,1021000,2006-11-20
157,Oficina,Alquiler,Lleida,1095860,2007-04-21
98,Parking,Venta,Girona,497546,2006-12-24
112,Oficina,Venta,Barcelona,670208,2007-02-25
163,Piso,Alquiler,Lleida,1550456,2007-02-03
293,Piso,Alquiler,Tarragona,1431891,
195,Piso,Alquiler,Lleida,1899690,2006-11-18
159,Parking,Alquiler,Lleida,931104,2007-03-20
123,Parking,Alquiler,Girona,714999,
143,Oficina,Venta,Barcelona,1365936,2007-03-13
177,Parking,Alquiler,Tarragona,1064301,
65,Oficina,Venta,Girona,598195,2006-10-30
294,Casa,Venta,Barcelona,2618364,
242,Parking,Venta,Tarragona,1844282,
239,Casa,Alquiler,Barcelona,2199995,2007-03-04
282,Parking,Alquiler,Lleida,1170300,2006-12-15
117,Suelo,Alquiler,Barcelona,610740,2007-04-06
84,Industrial,Venta,Lleida,769860,2007-01-02
93,Local,Alquiler,Barcelona,867783,2006-12-30
102,Suelo,Alquiler,Lleida,688092,2007-01-21
194,Suelo,Venta,Tarragona,1476534,2006-11-27
291,Oficina,Alquiler,Lleida,2874207,2007-04-24
108,Parking,Alquiler,Lleida,1002348,
52,Piso,Alquiler,Tarragona,395096,2007-03-21
277,Local,Venta,Tarragona,1232927,
97,Suelo,Venta,Girona,515555,
259,Suelo,Venta,Girona,1202537,2007-04-16
237,Parking,Alquiler,Lleida,1732233,2007-01-23
295,Suelo,Venta,Tarragona,1706280,2007-02-03
53,Parking,Alquiler,Tarragona,395751,2007-04-18
291,Piso,Venta,Lleida,1776555,
186,Industrial,Venta,Lleida,1527618,2007-03-26
115,Piso,Venta,Tarragona,880440,2007-01-21
234,Suelo,Venta,Girona,1994382,2007-03-04
253,Piso,Alquiler,Tarragona,2211979,2007-03-05
169,Parking,Alquiler,Barcelona,1673607,2007-01-07
249,Parking,Venta,Girona,1422537,2007-04-02
97,Oficina,Alquiler,Girona,696169,
211,Parking,Venta,Girona,1456322,2006-11-23
78,Local,Venta,Tarragona,596778,2006-12-06
133,Oficina,Venta,Girona,1053227,2007-01-30
275,Industrial,Alquiler,Lleida,2171950,
274,Casa,Alquiler,Lleida,1233000,2007-02-05
282,Industrial,Venta,Barcelona,2205240,
232,Casa,Venta,Lleida,1341656,2006-12-01
268,Oficina,Alquiler,Tarragona,1984808,2007-03-06
270,Industrial,Alquiler,Barcelona,1705320,2007-03-26
220,Local,Alquiler,Barcelona,1772540,2006-12-25
112,Casa,Venta,Girona,1093456,2007-01-24
275,Piso,Venta,Tarragona,1324125,2006-12-31
126,Industrial,Alquiler,Barcelona,1199394,
98,Local,Venta,Tarragona,957264,
110,Parking,Venta,Barcelona,643060,2006-12-24
297,Piso,Alquiler,Girona,2909412,
118,Suelo,Venta,Lleida,891136,
86,Oficina,Alquiler,Barcelona,733236,2006-12-15
192,Oficina,Alquiler,Barcelona,1622400,2006-11-16
207,Parking,Alquiler,Tarragona,1473219,2007-02-20
73,Oficina,Venta,Tarragona,395149,
61,Casa,Alquiler,Tarragona,563762,
81,Oficina,Venta,Girona,557604,2006-12-17
179,Local,Venta,Lleida,954249,2006-12-21
116,Suelo,Alquiler,Girona,1041448,
164,Parking,Venta,Lleida,1165548,
71,Industrial,Alquiler,Girona,336043,2007-03-05
258,Oficina,Venta,Barcelona,2539236,2007-01-11
118,Parking,Alquiler,Lleida,853494,
84,Piso,Venta,Tarragona,554148,
165,Industrial,Venta,Girona,889350,2007-01-11
215,Suelo,Alquiler,Barcelona,1694630,
99,Parking,Venta,Lleida,925749,
128,Local,Venta,Barcelona,996096,2007-04-27
40,Parking,Alquiler,Barcelona,380280,2007-03-29
173,Casa,Venta,Barcelona,760854,2007-03-13
41,Piso,Venta,Barcelona,219145,2006-12-21
294,Piso,Venta,Girona,2574558,
214,Suelo,Venta,Lleida,1114940,
239,Casa,Venta,Tarragona,1793695,2006-12-16
58,Piso,Alquiler,Girona,326598,2007-03-23
228,Local,Venta,Tarragona,1096452,2007-03-31
61,Parking,Alquiler,Barcelona,531493,2007-01-03
269,Suelo,Venta,Lleida,1971501,
59,Parking,Alquiler,Barcelona,307744,2007-04-28
67,Suelo,Alquiler,Barcelona,506252,
76,Piso,Alquiler,Girona,498560,2007-01-28
199,Casa,Alquiler,Tarragona,1277381,
146,Piso,Alquiler,Barcelona,1287428,
220,Parking,Venta,Girona,1230240,
263,Piso,Venta,Girona,2173169,2007-01-20
272,Local,Venta,Barcelona,2399312,2006-12-28
44,Parking,Alquiler,Girona,380072,2006-12-14
73,Casa,Alquiler,Tarragona,354853,
215,Piso,Venta,Tarragona,1981440,2007-05-03
233,Piso,Venta,Lleida,2200452,
186,Suelo,Venta,Girona,1695948,2007-03-23
255,Casa,Venta,Tarragona,2080290,2007-01-19
298,Oficina,Venta,Barcelona,2977318,
43,Local,Alquiler,Barcelona,403770,2007-02-28
70,Piso,Venta,Tarragona,634130,2007-02-19
179,Piso,Venta,Girona,1025491,
203,Suelo,Venta,Girona,1191610,2006-12-24
158,Industrial,Alquiler,Tarragona,1553772,2007-04-20
289,Casa,Venta,Barcelona,2534241,2007-01-28
221,Casa,Alquiler,Barcelona,1556282,
67,Casa,Alquiler,Tarragona,613251,2007-03-08
171,Local,Alquiler,Lleida,1176480,
51,Piso,Venta,Tarragona,351492,2007-01-26
242,Local,Alquiler,Girona,2326346,
291,Casa,Alquiler,Girona,1643568,
274,Piso,Alquiler,Girona,2445724,2006-12-20
286,Parking,Venta,Girona,2153580,
71,Suelo,Alquiler,Tarragona,348823,
239,Oficina,Venta,Girona,1994933,2007-04-09
53,Industrial,Alquiler,Girona,478431,2007-01-28
151,Parking,Alquiler,Lleida,1110907,
224,Local,Venta,Lleida,2076480,
94,Suelo,Alquiler,Tarragona,407114,2007-04-24
245,Oficina,Venta,Tarragona,1349705,
122,Piso,Alquiler,Lleida,770552,
188,Casa,Venta,Lleida,918380,
48,Parking,Venta,Tarragona,256992,
251,Parking,Venta,Barcelona,2180939,
142,Oficina,Alquiler,Lleida,680606,2007-02-19
202,Parking,Venta,Lleida,874256,
285,Oficina,Alquiler,Tarragona,1299315,
100,Piso,Venta,Tarragona,545100,2007-01-11
230,Local,Venta,Tarragona,1580790,2007-03-04
109,Industrial,Alquiler,Lleida,591325,2007-01-07
183,Oficina,Venta,Lleida,920490,
68,Parking,Venta,Barcelona,583236,
294,Piso,Venta,Barcelona,2885316,2007-02-13
225,Oficina,Venta,Lleida,1239525,
117,Piso,Alquiler,Tarragona,482274,2007-05-02
197,Local,Venta,Girona,1967242,2006-12-28
151,Oficina,Venta,Lleida,1057755,
224,Suelo,Alquiler,Lleida,1956864,2007-01-28
72,Oficina,Alquiler,Barcelona,604440,
109,Parking,Alquiler,Lleida,535408,2007-01-06
126,Oficina,Alquiler,Tarragona,779058,
239,Oficina,Venta,Lleida,2297985,
144,Industrial,Venta,Barcelona,672192,2007-02-15
182,Suelo,Venta,Lleida,1298752,
137,Piso,Venta,Tarragona,578688,
245,Industrial,Venta,Tarragona,1728230,
164,Oficina,Venta,Barcelona,1040252,2007-01-02
131,Suelo,Venta,Barcelona,1134984,
208,Suelo,Alquiler,Tarragona,2066688,
132,Industrial,Venta,Tarragona,579348,2006-12-31
211,Casa,Venta,Lleida,1326135,
257,Parking,Venta,Lleida,2121278,2007-02-23
279,Industrial,Alquiler,Barcelona,1262196,2007-04-24
257,Local,Venta,Girona,2242839,
138,Suelo,Venta,Lleida,1317210,2007-01-07
254,Piso,Venta,Barcelona,2001266,2007-02-10
134,Oficina,Alquiler,Girona,1088616,2007-03-11
261,Oficina,Venta,Girona,1475172,
189,Oficina,Alquiler,Tarragona,958608,2007-02-23
98,Piso,Venta,Lleida,458346,
41,Suelo,Alquiler,Lleida,185976,2007-01-19
110,Piso,Alquiler,Barcelona,641080,2007-01-31
77,Suelo,Alquiler,Tarragona,375067,2007-01-10
211,Local,Venta,Tarragona,1819875,
135,Oficina,Venta,Lleida,1345545,2007-05-07
133,Casa,Alquiler,Lleida,976885,2007-01-14
115,Suelo,Venta,Lleida,1094225,
194,Suelo,Alquiler,Girona,1519214,
216,Industrial,Venta,Barcelona,1734264,2007-05-06
258,Casa,Venta,Barcelona,1536906,
142,Casa,Venta,Girona,1194078,2007-03-30
244,Piso,Venta,Girona,2291404,2007-04-23
77,Industrial,Venta,Girona,496881,2007-02-01
72,Local,Alquiler,Girona,372672,2007-05-04
292,Piso,Venta,Barcelona,1536212,
271,Suelo,Alquiler,Girona,1780199,2007-03-20
192,Local,Venta,Barcelona,1484544,
290,Piso,Venta,Girona,2381770,2007-03-11
284,Industrial,Venta,Tarragona,2072632,2007-02-02
145,Piso,Venta,Lleida,949025,2007-01-20
295,Casa,Venta,Girona,1658785,
157,Industrial,Venta,Girona,1242498,2007-03-26
95,Suelo,Venta,Tarragona,724090,
182,Industrial,Venta,Barcelona,896532,
223,Local,Venta,Tarragona,985883,2007-04-14
272,Oficina,Venta,Barcelona,2008176,
51,Suelo,Venta,Girona,288966,
215,Suelo,Venta,Tarragona,1015015,2007-03-03
123,Casa,Venta,Tarragona,1211427,2007-04-09
59,Piso,Alquiler,Barcelona,552476,
136,Suelo,Alquiler,Girona,777240,2007-04-04
212,Industrial,Venta,Girona,1565620,2007-04-04
99,Piso,Venta,Barcelona,914463,2007-01-22
217,Local,Venta,Lleida,1770503,2007-02-11
250,Casa,Venta,Girona,1370500,
57,Casa,Venta,Girona,360582,
280,Local,Alquiler,Lleida,2327080,
191,Local,Alquiler,Barcelona,1345213,
275,Parking,Venta,Lleida,2096050,
202,Oficina,Alquiler,Tarragona,1028988,
178,Oficina,Alquiler,Barcelona,1319336,
212,Casa,Venta,Barcelona,2108128,
189,Suelo,Venta,Tarragona,1794366,
64,Oficina,Venta,Lleida,594880,2007-04-06
244,Parking,Venta,Tarragona,2429752,2007-01-15
117,Suelo,Alquiler,Lleida,762606,
271,Local,Venta,Girona,1923558,2007-04-17
271,Oficina,Alquiler,Tarragona,2621925,2007-02-19
133,Piso,Venta,Barcelona,1066527,2007-04-30
293,Suelo,Alquiler,Tarragona,2560527,
206,Parking,Venta,Girona,1659742,2007-03-08
83,Industrial,Alquiler,Lleida,695789,2007-02-18
250,Oficina,Alquiler,Lleida,1480500,2007-02-19
85,Local,Venta,Tarragona,839630,
292,Industrial,Venta,Barcelona,1905300,2007-03-12
128,Casa,Alquiler,Barcelona,544896,
181,Local,Venta,Girona,1405465,
92,Industrial,Alquiler,Barcelona,538568,
166,Local,Alquiler,Tarragona,1573514,2007-03-17
44,Casa,Venta,Tarragona,224928,
234,Oficina,Venta,Tarragona,1438866,
122,Local,Venta,Lleida,817156,
239,Casa,Venta,Lleida,1215554,2007-05-03
123,Local,Alquiler,Tarragona,961368,
128,Local,Alquiler,Lleida,1162624,
196,Parking,Venta,Girona,1210496,
275,Casa,Venta,Lleida,2669425,2007-03-23
242,Industrial,Alquiler,Barcelona,1250172,2007-03-08
236,Oficina,Venta,Lleida,1300360,
187,Parking,Venta,Tarragona,1513765,
273,Local,Alquiler,Girona,1766310,
187,Suelo,Alquiler,Tarragona,1469446,2007-03-31
221,Parking,Alquiler,Tarragona,1318707,
224,Oficina,Alquiler,Girona,1126944,2007-04-07
137,Parking,Alquiler,Lleida,931463,
192,Piso,Venta,Tarragona,1661760,
293,Local,Venta,Lleida,1956068,2007-05-03
111,Piso,Alquiler,Lleida,529137,
50,Industrial,Venta,Girona,466850,
41,Industrial,Alquiler,Girona,379291,2007-04-26
53,Local,Venta,Barcelona,506256,
247,Casa,Alquiler,Tarragona,1107301,
172,Industrial,Alquiler,Barcelona,1167020,2007-03-28
125,Casa,Alquiler,Girona,1041625,2007-05-04
245,Suelo,Alquiler,Lleida,1240925,
73,Suelo,Alquiler,Girona,660577,2007-03-25
247,Industrial,Venta,Girona,1843361,2007-01-30
156,Piso,Alquiler,Tarragona,887328,
63,Parking,Alquiler,Lleida,416997,2007-03-13
99,Casa,Alquiler,Tarragona,455499,
285,Piso,Alquiler,Girona,1940565,
285,Parking,Venta,Barcelona,1638750,2007-05-04
294,Oficina,Venta,Girona,2267622,
121,Local,Alquiler,Tarragona,567611,2007-03-18
260,Piso,Alquiler,Tarragona,2292160,2007-03-07
190,Casa,Venta,Girona,1105230,
47,Oficina,Alquiler,Lleida,400816,2007-03-28
141,Casa,Venta,Girona,821889,
283,Suelo,Alquiler,Barcelona,2569923,2007-03-28
123,Parking,Alquiler,Lleida,963459,
141,Parking,Alquiler,Lleida,763938,2007-05-06
43,Parking,Alquiler,Lleida,294722,2007-05-05
76,Suelo,Alquiler,Barcelona,354084,
275,Parking,Alquiler,Girona,1623600,2007-04-28
67,Industrial,Venta,Girona,637103,2007-04-26
130,Oficina,Venta,Lleida,1186380,2007-03-06
197,Local,Alquiler,Girona,1704050,
292,Piso,Venta,Lleida,1427004,
208,Industrial,Alquiler,Lleida,1269008,
248,Oficina,Venta,Lleida,1270256,
75,Industrial,Alquiler,Barcelona,480600,
212,Casa,Alquiler,Barcelona,1357648,2007-04-25
246,Industrial,Venta,Lleida,2345364,
267,Parking,Venta,Lleida,1516293,2007-02-21
136,Industrial,Venta,Barcelona,1262624,2007-03-27
67,Oficina,Venta,Girona,342705,
166,Local,Alquiler,Girona,1607710,
129,Casa,Venta,Girona,722013,2007-03-18
174,Local,Alquiler,Barcelona,799356,
124,Parking,Venta,Girona,950832,
165,Oficina,Venta,Lleida,1355805,
295,Parking,Alquiler,Lleida,1767345,2007-04-03
127,Local,Venta,Girona,815467,2007-04-25
55,Piso,Venta,Tarragona,238975,
70,Casa,Venta,Barcelona,407610,
285,Piso,Alquiler,Lleida,2565285,
195,Industrial,Alquiler,Lleida,1414140,
201,Suelo,Alquiler,Girona,850029,2007-04-22
61,Local,Alquiler,Girona,265289,2007-02-17
239,Local,Alquiler,Barcelona,1197390,
223,Piso,Alquiler,Lleida,1071515,2007-03-20
72,Industrial,Venta,Barcelona,449064,
132,Suelo,Alquiler,Lleida,936672,
262,Industrial,Venta,Barcelona,2517034,
186,Parking,Alquiler,Lleida,1464192,
173,Oficina,Alquiler,Lleida,934200,
124,Suelo,Venta,Tarragona,1014196,
234,Oficina,Alquiler,Lleida,979056,2007-04-26
258,Piso,Alquiler,Girona,1058832,
214,Casa,Alquiler,Tarragona,1771492,
105,Industrial,Venta,Girona,1045905,2007-04-24
51,Suelo,Venta,Girona,344811,
70,Casa,Venta,Tarragona,598290,
135,Parking,Venta,Girona,563760,2007-03-13
199,Piso,Venta,Barcelona,1370911,
149,Industrial,Alquiler,Girona,1454836,
282,Casa,Alquiler,Tarragona,1239672,2007-03-10
169,Industrial,Alquiler,Lleida,720278,
113,Piso,Alquiler,Tarragona,879366,
128,Local,Alquiler,Lleida,669056,2007-03-15
228,Local,Alquiler,Tarragona,2081868,
125,Suelo,Alquiler,Tarragona,1166375,
282,Piso,Alquiler,Lleida,1234032,2007-04-17
218,Local,Venta,Lleida,2102174,
131,Parking,Venta,Barcelona,1008176,
67,Industrial,Alquiler,Tarragona,282405,
185,Parking,Venta,Barcelona,1635030,
176,Suelo,Venta,Tarragona,1185536,
265,Local,Venta,Lleida,1820285,
141,Casa,Alquiler,Barcelona,1045233,
49,Parking,Venta,Lleida,327271,
99,Oficina,Alquiler,Girona,831204,
77,Casa,Alquiler,Girona,360822,
60,Suelo,Venta,Tarragona,288360,2007-03-25
95,Casa,Alquiler,Tarragona,519365,
175,Local,Alquiler,Tarragona,890925,
49,Casa,Venta,Barcelona,367206,2007-04-03
197,Casa,Alquiler,Tarragona,1165649,
153,Oficina,Venta,Lleida,1095786,
180,Oficina,Venta,Lleida,1467360,
253,Casa,Alquiler,Lleida,1239700,
82,Parking,Venta,Girona,643290,
230,Local,Venta,Barcelona,1847590,
86,Piso,Venta,Lleida,707350,
44,Parking,Venta,Girona,353628,
261,Casa,Venta,Barcelona,1752093,
192,Oficina,Alquiler,Lleida,1169088,
219,Casa,Venta,Barcelona,883446,
100,Piso,Venta,Girona,905600,2007-05-07
114,Oficina,Venta,Tarragona,1078668,2007-03-31
187,Parking,Venta,Barcelona,1274218,
94,Local,Venta,Barcelona,789976,2007-03-08
274,Piso,Venta,Barcelona,2474220,
145,Casa,Alquiler,Lleida,684110,
261,Piso,Venta,Barcelona,2198403,2007-03-09
114,Industrial,Alquiler,Girona,1130424,
151,Casa,Alquiler,Girona,693543,
136,Piso,Venta,Lleida,1323280,
186,Suelo,Venta,Barcelona,1367100,
138,Casa,Alquiler,Girona,1186524,2007-04-24
96,Industrial,Alquiler,Lleida,450336,
172,Industrial,Alquiler,Tarragona,1270908,
147,Parking,Venta,Tarragona,1045317,
236,Casa,Alquiler,Lleida,2133204,2007-03-13
251,Casa,Alquiler,Girona,1528088,
185,Local,Venta,Barcelona,1255595,
112,Piso,Alquiler,Lleida,774144,
59,Industrial,Alquiler,Girona,432411,
61,Piso,Venta,Tarragona,258030,
193,Suelo,Alquiler,Girona,1059956,2007-03-10
119,Casa,Alquiler,Lleida,888335,
117,Industrial,Venta,Girona,575640,
257,Local,Alquiler,Tarragona,2170622,2007-04-18
171,Oficina,Venta,Lleida,1696149,
197,Piso,Venta,Tarragona,1077196,2007-04-12
242,Local,Venta,Tarragona,1246058,
128,Local,Venta,Barcelona,752896,
147,Parking,Alquiler,Barcelona,679140,
43,Casa,Venta,Barcelona,305128,
198,Industrial,Venta,Lleida,1094940,2007-03-25
109,Industrial,Venta,Girona,703159,
200,Local,Alquiler,Barcelona,1385200,2007-03-31
291,Industrial,Alquiler,Barcelona,2797092,
158,Casa,Alquiler,Tarragona,1185790,
134,Casa,Venta,Barcelona,1295914,
200,Piso,Venta,Girona,1559800,2007-04-23
164,Local,Alquiler,Tarragona,1482068,
48,Industrial,Alquiler,Tarragona,249072,
248,Local,Alquiler,Lleida,1957960,
174,Piso,Venta,Tarragona,1377210,
152,Suelo,Alquiler,Girona,1147144,
200,Casa,Alquiler,Barcelona,1957200,
182,Piso,Alquiler,Barcelona,1421056,2007-04-04
72,Oficina,Alquiler,Barcelona,339192,
85,Industrial,Alquiler,Girona,670310,
93,Suelo,Venta,Tarragona,910563,
200,Parking,Venta,Barcelona,1407200,
281,Casa,Venta,Barcelona,2244066,2007-03-26
215,Piso,Alquiler,Tarragona,1408680,2007-03-20
242,Piso,Alquiler,Tarragona,1492656,
255,Local,Venta,Girona,1079670,
48,Suelo,Venta,Barcelona,247584,2007-04-08
139,Parking,Venta,Barcelona,562394,
95,Parking,Venta,Lleida,776245,2007-04-15
100,Casa,Alquiler,Barcelona,835600,
223,Piso,Venta,Tarragona,1794927,
237,Parking,Venta,Barcelona,1997436,
186,Parking,Venta,Lleida,1844190,
108,Suelo,Venta,Tarragona,903960,
129,Piso,Alquiler,Girona,789738,
263,Suelo,Venta,Barcelona,1403631,
141,Local,Alquiler,Tarragona,1112631,
273,Local,Alquiler,Lleida,1993446,
226,Casa,Alquiler,Girona,2041006,
80,Industrial,Alquiler,Girona,709760,2007-05-02
211,Casa,Alquiler,Girona,2086368,
80,Casa,Alquiler,Girona,651360,
219,Suelo,Alquiler,Girona,913449,
297,Casa,Alquiler,Girona,2673000,
287,Piso,Alquiler,Girona,1882433,
125,Oficina,Venta,Tarragona,645250,
292,Suelo,Alquiler,Girona,1751124,
224,Local,Alquiler,Tarragona,1646624,
182,Parking,Venta,Lleida,1295840,
257,Oficina,Venta,Barcelona,1245165,
135,Casa,Venta,Lleida,1309365,
62,Industrial,Alquiler,Lleida,333312,
149,Industrial,Alquiler,Tarragona,667520,
264,Casa,Alquiler,Barcelona,1060488,2007-04-28
69,Oficina,Venta,Lleida,483828,2007-05-05
64,Piso,Alquiler,Tarragona,478272,
146,Parking,Venta,Girona,1399264,
199,Industrial,Alquiler,Girona,1321161,
106,Parking,Alquiler,Barcelona,906830,
73,Industrial,Alquiler,Lleida,592030,
273,Industrial,Alquiler,Tarragona,1725087,
293,Oficina,Alquiler,Lleida,2662784,
94,Local,Alquiler,Lleida,821748,
167,Local,Alquiler,Lleida,1335499,
247,Parking,Venta,Girona,2398617,
56,Oficina,Venta,Lleida,486416,
98,Suelo,Alquiler,Girona,429730,
196,Industrial,Alquiler,Lleida,904344,2007-04-20
67,Casa,Venta,Tarragona,643200,
119,Industrial,Venta,Girona,571676,
107,Suelo,Venta,Lleida,885960,
269,Casa,Alquiler,Lleida,1520119,
286,Casa,Alquiler,Tarragona,1895036,
196,Oficina,Venta,Barcelona,1022140,
139,Casa,Alquiler,Tarragona,862634,
185,Suelo,Alquiler,Barcelona,1156990,
238,Suelo,Alquiler,Lleida,1108128,
90,Oficina,Venta,Tarragona,713250,
64,Parking,Venta,Barcelona,610816,
92,Local,Venta,Lleida,709596,2007-04-17
169,Oficina,Venta,Lleida,1635413,
222,Piso,Alquiler,Barcelona,1296258,
233,Parking,Venta,Barcelona,1077858,2007-04-30
196,Oficina,Alquiler,Barcelona,1880032,
256,Local,Venta,Lleida,1934080,
57,Suelo,Venta,Girona,269724,
100,Oficina,Venta,Barcelona,440500,
259,Casa,Venta,Barcelona,1369333,
272,Local,Venta,Girona,1965472,
164,Piso,Venta,Girona,1425488,
152,Casa,Venta,Lleida,896800,
258,Piso,Venta,Tarragona,2204352,
70,Piso,Alquiler,Barcelona,511700,
217,Suelo,Venta,Barcelona,1578675,
87,Piso,Alquiler,Lleida,730452,
290,Casa,Alquiler,Lleida,2797050,
289,Suelo,Alquiler,Barcelona,2427311,
228,Piso,Alquiler,Girona,932292,
62,Industrial,Venta,Tarragona,373240,
71,Parking,Alquiler,Barcelona,537825,
120,Piso,Venta,Barcelona,761520,
230,Parking,Venta,Tarragona,1486030,
107,Piso,Alquiler,Girona,968243,
256,Piso,Venta,Barcelona,1856000,
196,Casa,Alquiler,Barcelona,814380,
273,Industrial,Venta,Tarragona,1230684,
243,Parking,Venta,Girona,1857735,
259,Local,Alquiler,Tarragona,1360268,
253,Suelo,Alquiler,Girona,2291421,
236,Suelo,Venta,Tarragona,1598664,
123,Oficina,Alquiler,Barcelona,885969,
56,Industrial,Venta,Girona,485240,
216,Parking,Alquiler,Tarragona,2143368,
184,Industrial,Alquiler,Lleida,1570624,
239,Industrial,Venta,Barcelona,1517889,
149,Local,Alquiler,Girona,1047917,
79,Local,Alquiler,Girona,393736,
170,Piso,Alquiler,Tarragona,1491920,
268,Parking,Alquiler,Barcelona,1420132,
232,Piso,Venta,Girona,1511944,
137,Industrial,Alquiler,Girona,569098,
108,Local,Alquiler,Barcelona,784080,
67,Suelo,Venta,Tarragona,657270,
59,Parking,Venta,Lleida,268332,
204,Local,Venta,Lleida,1677492,
164,Industrial,Venta,Girona,1494204,
285,Local,Venta,Tarragona,2321325,
212,Suelo,Venta,Tarragona,1896340,
189,Parking,Alquiler,Barcelona,1788885,
216,Industrial,Venta,Tarragona,1554336,
214,Suelo,Alquiler,Tarragona,1086478,
50,Local,Alquiler,Girona,302100,
269,Industrial,Venta,Lleida,2189122,
229,Piso,Alquiler,Tarragona,1014928,
79,Industrial,Alquiler,Barcelona,381254,
296,Oficina,Alquiler,Barcelona,2563064,
230,Parking,Venta,Barcelona,1445090,
273,Oficina,Venta,Lleida,2148783,
198,Industrial,Alquiler,Lleida,1295712,
101,Suelo,Venta,Barcelona,921827,
174,Suelo,Alquiler,Tarragona,915936,
79,Piso,Alquiler,Tarragona,659808,
260,Industrial,Alquiler,Girona,1636700,
117,Suelo,Alquiler,Girona,997776,
229,Local,Alquiler,Girona,1065995,
116,Casa,Alquiler,Tarragona,599604,
46,Parking,Alquiler,Girona,301346,
102,Oficina,Venta,Barcelona,860676,
124,Suelo,Venta,Barcelona,684356,
112,Piso,Alquiler,Barcelona,1005648,
158,Casa,Alquiler,Barcelona,1045486,
211,Parking,Venta,Lleida,1528906,
71,Oficina,Venta,Lleida,285136,
160,Suelo,Venta,Girona,1431040,
283,Piso,Venta,Tarragona,2449082,
113,Industrial,Venta,Barcelona,952929,
260,Suelo,Alquiler,Lleida,1746420,
292,Parking,Alquiler,Tarragona,2658076,
105,Industrial,Venta,Barcelona,496020,
42,Parking,Venta,Tarragona,185010,
252,Parking,Alquiler,Girona,2154096,
119,Piso,Venta,Barcelona,688058,
297,Oficina,Venta,Tarragona,2902284,
59,Industrial,Alquiler,Lleida,523802,
201,Local,Venta,Lleida,1817442,
244,Industrial,Alquiler,Girona,1050664,
62,Parking,Alquiler,Tarragona,443362,
149,Suelo,Venta,Lleida,839913,
54,Parking,Venta,Barcelona,521910,
59,Suelo,Alquiler,Barcelona,519023,
195,Local,Venta,Tarragona,1468740,
181,Local,Alquiler,Lleida,1048714,
82,Local,Venta,Barcelona,417626,
66,Suelo,Alquiler,Girona,268488,
119,Local,Alquiler,Tarragona,1108604,
248,Oficina,Alquiler,Tarragona,2357240,
138,Industrial,Alquiler,Girona,1248072,
298,Industrial,Alquiler,Girona,1708434,
107,Industrial,Alquiler,Lleida,802393,
241,Piso,Venta,Girona,979183,
288,Industrial,Alquiler,Girona,1978848,
234,Oficina,Venta,Girona,1789866,
174,Oficina,Alquiler,Girona,1568610,
177,Industrial,Venta,Girona,1325730,
210,Industrial,Venta,Tarragona,1855770,
81,Piso,Venta,Girona,324648,
198,Casa,Venta,Tarragona,1158894,
43,Oficina,Alquiler,Girona,293303,
61,Casa,Venta,Barcelona,260775,
115,Casa,Venta,Girona,1040635,
281,Casa,Venta,Barcelona,1527516,
65,Industrial,Venta,Lleida,590785,
167,Piso,Venta,Lleida,858714,
95,Local,Alquiler,Barcelona,435670,
267,Local,Venta,Barcelona,1127274,
43,Oficina,Venta,Tarragona,305945,
238,Industrial,Venta,Lleida,992698,
116,Parking,Venta,Lleida,648092,
261,Industrial,Venta,Barcelona,2186658,
234,Local,Alquiler,Girona,973206,
256,Suelo,Venta,Tarragona,1175040,
182,Local,Venta,Lleida,1433796,
87,Suelo,Venta,Barcelona,348696,
89,Local,Alquiler,Lleida,738700,
291,Parking,Venta,Lleida,1374975,
291,Industrial,Alquiler,Lleida,2066100,
168,Suelo,Venta,Lleida,1576848,
89,Oficina,Venta,Girona,684588,
163,Casa,Venta,Girona,1478573,
279,Suelo,Venta,Barcelona,1395837,
64,Piso,Alquiler,Girona,520384,
198,Local,Alquiler,Tarragona,1780812,
99,Local,Alquiler,Girona,825759,
128,Piso,Venta,Girona,801408,
113,Casa,Alquiler,Tarragona,1028074,
183,Parking,Alquiler,Tarragona,904935,
174,Piso,Venta,Girona,1615068,
127,Piso,Alquiler,Girona,957453,
182,Casa,Alquiler,Lleida,1587768,
61,Oficina,Venta,Tarragona,606279,
