Superficie,Referencia,Fecha Alta,Tipo,Operación,Provincia,Precio Venta,Fecha Venta,Vendedor
200,2970,2006-12-14,Local,Alquiler,Barcelona,1385200,2007-03-31,Joaquín
291,2971,2006-12-14,Industrial,Alquiler,Barcelona,2797092,,
158,2972,2006-12-15,Casa,Alquiler,Tarragona,1185790,,
134,2973,2006-12-15,Casa,Venta,Barcelona,1295914,,
200,2974,2006-12-15,Piso,Venta,Girona,1559800,2007-04-23,Joaquín
164,2975,2006-12-15,Local,Alquiler,Tarragona,1482068,,
248,2977,2006-12-16,Local,Alquiler,Lleida,1957960,,
174,2978,2006-12-16,Piso,Venta,Tarragona,1377210,,
152,2979,2006-12-16,Suelo,Alquiler,Girona,1147144,,
200,2980,2006-12-17,Casa,Alquiler,Barcelona,1957200,,
182,2981,2006-12-17,Piso,Alquiler,Barcelona,1421056,2007-04-04,María
200,2985,2006-12-19,Parking,Venta,Barcelona,1407200,,
281,2986,2006-12-19,Casa,Venta,Barcelona,2244066,2007-03-26,Joaquín
215,2987,2006-12-19,Piso,Alquiler,Tarragona,1408680,2007-03-20,Jesús
242,2988,2006-12-20,Piso,Alquiler,Tarragona,1492656,,
255,2989,2006-12-20,Local,Venta,Girona,1079670,,
223,2994,2006-12-23,Piso,Venta,Tarragona,1794927,,
237,2995,2006-12-23,Parking,Venta,Barcelona,1997436,,
186,2996,2006-12-23,Parking,Venta,Lleida,1844190,,
263,2999,2006-12-24,Suelo,Venta,Barcelona,1403631,,
141,3000,2006-12-24,Local,Alquiler,Tarragona,1112631,,
273,3001,2006-12-25,Local,Alquiler,Lleida,1993446,,
226,3002,2006-12-25,Casa,Alquiler,Girona,2041006,,
211,3004,2006-12-26,Casa,Alquiler,Girona,2086368,,
297,3007,2006-12-26,Casa,Alquiler,Girona,2673000,,
287,3008,2006-12-27,Piso,Alquiler,Girona,1882433,,
292,3010,2006-12-28,Suelo,Alquiler,Girona,1751124,,
224,3011,2006-12-28,Local,Alquiler,Tarragona,1646624,,
182,3012,2006-12-28,Parking,Venta,Lleida,1295840,,
257,3013,2006-12-29,Oficina,Venta,Barcelona,1245165,,
135,3014,2006-12-30,Casa,Venta,Lleida,1309365,,
264,3017,2006-12-30,Casa,Alquiler,Barcelona,1060488,2007-04-28,Joaquín
146,3020,2006-12-31,Parking,Venta,Girona,1399264,,
199,3021,2007-01-01,Industrial,Alquiler,Girona,1321161,,
273,3024,2007-01-02,Industrial,Alquiler,Tarragona,1725087,,
293,3025,2007-01-04,Oficina,Alquiler,Lleida,2662784,,
167,3027,2007-01-05,Local,Alquiler,Lleida,1335499,,
247,3028,2007-01-06,Parking,Venta,Girona,2398617,,
269,3035,2007-01-08,Casa,Alquiler,Lleida,1520119,,
286,3036,2007-01-09,Casa,Alquiler,Tarragona,1895036,,
196,3037,2007-01-09,Oficina,Venta,Barcelona,1022140,,
185,3039,2007-01-09,Suelo,Alquiler,Barcelona,1156990,,
238,3040,2007-01-09,Suelo,Alquiler,Lleida,1108128,,
169,3044,2007-01-09,Oficina,Venta,Lleida,1635413,,
222,3045,2007-01-10,Piso,Alquiler,Barcelona,1296258,,
233,3046,2007-01-10,Parking,Venta,Barcelona,1077858,2007-04-30,María
196,3047,2007-01-10,Oficina,Alquiler,Barcelona,1880032,,
256,3048,2007-01-10,Local,Venta,Lleida,1934080,,
259,3051,2007-01-11,Casa,Venta,Barcelona,1369333,,
272,3052,2007-01-11,Local,Venta,Girona,1965472,,
164,3053,2007-01-12,Piso,Venta,Girona,1425488,,
258,3055,2007-01-12,Piso,Venta,Tarragona,2204352,,
217,3057,2007-01-13,Suelo,Venta,Barcelona,1578675,,
290,3059,2007-01-14,Casa,Alquiler,Lleida,2797050,,
289,3060,2007-01-14,Suelo,Alquiler,Barcelona,2427311,,
230,3065,2007-01-15,Parking,Venta,Tarragona,1486030,,
256,3067,2007-01-16,Piso,Venta,Barcelona,1856000,,
273,3069,2007-01-17,Industrial,Venta,Tarragona,1230684,,
243,3070,2007-01-18,Parking,Venta,Girona,1857735,,
259,3071,2007-01-18,Local,Alquiler,Tarragona,1360268,,
253,3072,2007-01-18,Suelo,Alquiler,Girona,2291421,,
236,3073,2007-01-19,Suelo,Venta,Tarragona,1598664,,
216,3076,2007-01-20,Parking,Alquiler,Tarragona,2143368,,
184,3077,2007-01-20,Industrial,Alquiler,Lleida,1570624,,
239,3078,2007-01-20,Industrial,Venta,Barcelona,1517889,,
149,3079,2007-01-21,Local,Alquiler,Girona,1047917,,
170,3081,2007-01-21,Piso,Alquiler,Tarragona,1491920,,
268,3082,2007-01-21,Parking,Alquiler,Barcelona,1420132,,
232,3083,2007-01-22,Piso,Venta,Girona,1511944,,
204,3088,2007-01-23,Local,Venta,Lleida,1677492,,
164,3089,2007-01-23,Industrial,Venta,Girona,1494204,,
285,3090,2007-01-24,Local,Venta,Tarragona,2321325,,
212,3091,2007-01-25,Suelo,Venta,Tarragona,1896340,,
189,3092,2007-01-26,Parking,Alquiler,Barcelona,1788885,,
216,3093,2007-01-26,Industrial,Venta,Tarragona,1554336,,
214,3094,2007-01-26,Suelo,Alquiler,Tarragona,1086478,,
269,3096,2007-01-27,Industrial,Venta,Lleida,2189122,,
229,3097,2007-01-28,Piso,Alquiler,Tarragona,1014928,,
296,3099,2007-01-29,Oficina,Alquiler,Barcelona,2563064,,
230,3100,2007-01-29,Parking,Venta,Barcelona,1445090,,
273,3101,2007-01-29,Oficina,Venta,Lleida,2148783,,
198,3102,2007-01-30,Industrial,Alquiler,Lleida,1295712,,
260,3106,2007-02-01,Industrial,Alquiler,Girona,1636700,,
229,3108,2007-02-01,Local,Alquiler,Girona,1065995,,
112,3113,2007-02-03,Piso,Alquiler,Barcelona,1005648,,
158,3114,2007-02-03,Casa,Alquiler,Barcelona,1045486,,
211,3115,2007-02-03,Parking,Venta,Lleida,1528906,,
160,3117,2007-02-04,Suelo,Venta,Girona,1431040,,
283,3118,2007-02-05,Piso,Venta,Tarragona,2449082,,
260,3120,2007-02-06,Suelo,Alquiler,Lleida,1746420,,
292,3121,2007-02-06,Parking,Alquiler,Tarragona,2658076,,
252,3124,2007-02-09,Parking,Alquiler,Girona,2154096,,
297,3126,2007-02-10,Oficina,Venta,Tarragona,2902284,,
201,3128,2007-02-10,Local,Venta,Lleida,1817442,,
244,3129,2007-02-11,Industrial,Alquiler,Girona,1050664,,
195,3134,2007-02-12,Local,Venta,Tarragona,1468740,,
181,3135,2007-02-12,Local,Alquiler,Lleida,1048714,,
119,3138,2007-02-14,Local,Alquiler,Tarragona,1108604,,
248,3139,2007-02-15,Oficina,Alquiler,Tarragona,2357240,,
138,3140,2007-02-15,Industrial,Alquiler,Girona,1248072,,
298,3141,2007-02-16,Industrial,Alquiler,Girona,1708434,,
288,3144,2007-02-17,Industrial,Alquiler,Girona,1978848,,
234,3145,2007-02-17,Oficina,Venta,Girona,1789866,,
174,3146,2007-02-18,Oficina,Alquiler,Girona,1568610,,
177,3147,2007-02-18,Industrial,Venta,Girona,1325730,,
210,3148,2007-02-18,Industrial,Venta,Tarragona,1855770,,
198,3150,2007-02-19,Casa,Venta,Tarragona,1158894,,
115,3153,2007-02-19,Casa,Venta,Girona,1040635,,
281,3154,2007-02-20,Casa,Venta,Barcelona,1527516,,
267,3158,2007-02-22,Local,Venta,Barcelona,1127274,,
261,3162,2007-02-23,Industrial,Venta,Barcelona,2186658,,
256,3164,2007-02-23,Suelo,Venta,Tarragona,1175040,,
182,3165,2007-02-24,Local,Venta,Lleida,1433796,,
291,3168,2007-02-25,Parking,Venta,Lleida,1374975,,
291,3169,2007-02-26,Industrial,Alquiler,Lleida,2066100,,
168,3170,2007-02-26,Suelo,Venta,Lleida,1576848,,
163,3172,2007-02-26,Casa,Venta,Girona,1478573,,
279,3173,2007-02-27,Suelo,Venta,Barcelona,1395837,,
198,3175,2007-02-27,Local,Alquiler,Tarragona,1780812,,
113,3178,2007-02-28,Casa,Alquiler,Tarragona,1028074,,
174,3180,2007-03-01,Piso,Venta,Girona,1615068,,
182,3182,2007-03-03,Casa,Alquiler,Lleida,1587768,,
266,3184,2007-03-03,Piso,Alquiler,Barcelona,2233602,,
251,3185,2007-03-03,Industrial,Venta,Barcelona,1913624,,
221,3186,2007-03-04,Industrial,Venta,Lleida,1583686,,
161,3187,2007-03-04,Piso,Alquiler,Girona,1420020,,
213,3190,2007-03-05,Parking,Venta,Barcelona,1324008,,
230,3191,2007-03-05,Local,Alquiler,Tarragona,1057310,,
280,3192,2007-03-05,Piso,Venta,Barcelona,2439640,,
282,3193,2007-03-07,Industrial,Venta,Girona,2019120,,
185,3195,2007-03-07,Suelo,Venta,Lleida,1109075,,
221,3196,2007-03-07,Casa,Alquiler,Girona,2075632,,
292,3197,2007-03-07,Parking,Alquiler,Lleida,2262708,,
212,3198,2007-03-08,Piso,Alquiler,Girona,1684340,,
270,3199,2007-03-08,Oficina,Alquiler,Tarragona,1859220,,
298,3202,2007-03-09,Oficina,Venta,Barcelona,1360966,,
183,3203,2007-03-09,Suelo,Alquiler,Tarragona,1694763,,
285,3206,2007-03-11,Parking,Alquiler,Lleida,1622790,,
238,3207,2007-03-11,Oficina,Alquiler,Lleida,1195474,,
123,3208,2007-03-11,Parking,Venta,Tarragona,1083261,,
188,3214,2007-03-14,Suelo,Venta,Tarragona,1607588,,
161,3217,2007-03-14,Industrial,Venta,Girona,1020257,,
140,3221,2007-03-16,Local,Alquiler,Lleida,1134840,,
138,3222,2007-03-16,Parking,Venta,Girona,1034034,,
192,3224,2007-03-16,Industrial,Venta,Lleida,1242624,,
173,3225,2007-03-16,Casa,Venta,Tarragona,1456487,,
145,3226,2007-03-16,Local,Venta,Tarragona,1128390,,
201,3229,2007-03-17,Local,Alquiler,Tarragona,1194342,,
292,3236,2007-03-20,Casa,Alquiler,Girona,2765240,,
159,3239,2007-03-20,Local,Venta,Barcelona,1056714,,
135,3243,2007-03-22,Suelo,Venta,Girona,1096470,,
239,3244,2007-03-22,Piso,Alquiler,Lleida,1364690,,
283,3245,2007-03-22,Industrial,Alquiler,Barcelona,1800729,,
144,3246,2007-03-23,Parking,Venta,Barcelona,1035648,,
135,3248,2007-03-23,Piso,Venta,Barcelona,1298025,,
213,3250,2007-03-23,Suelo,Alquiler,Tarragona,1202811,,
245,3252,2007-03-24,Local,Alquiler,Lleida,1966615,,
172,3253,2007-03-24,Casa,Venta,Girona,1389072,,
221,3255,2007-03-26,Oficina,Venta,Girona,1194726,,
266,3256,2007-03-26,Piso,Alquiler,Girona,2010960,,
118,3259,2007-03-27,Industrial,Alquiler,Lleida,1114746,,
132,3260,2007-03-27,Casa,Alquiler,Lleida,1028676,,
269,3261,2007-03-27,Industrial,Venta,Lleida,1674794,,
243,3262,2007-03-28,Casa,Alquiler,Tarragona,1608903,,
197,3263,2007-03-29,Casa,Alquiler,Barcelona,1630569,,
291,3264,2007-03-29,Local,Alquiler,Tarragona,1475952,,
209,3266,2007-03-30,Casa,Alquiler,Tarragona,1925935,,
199,3267,2007-03-31,Casa,Venta,Barcelona,1682346,,
300,3268,2007-04-01,Industrial,Alquiler,Barcelona,2908500,,
170,3269,2007-04-01,Suelo,Alquiler,Tarragona,1178610,,
119,3271,2007-04-02,Parking,Venta,Tarragona,1056839,,
218,3272,2007-04-02,Oficina,Alquiler,Tarragona,1656364,,
197,3277,2007-04-04,Parking,Venta,Lleida,1802156,,
276,3281,2007-04-06,Casa,Alquiler,Girona,2336340,,
220,3282,2007-04-06,Parking,Alquiler,Barcelona,1296900,,
279,3283,2007-04-07,Oficina,Venta,Girona,2384334,,
162,3284,2007-04-07,Local,Venta,Lleida,1517292,,
257,3286,2007-04-07,Suelo,Alquiler,Barcelona,2490587,,
293,3288,2007-04-09,Local,Alquiler,Barcelona,2065357,,
296,3289,2007-04-09,Parking,Venta,Lleida,2914416,,
248,3290,2007-04-09,Industrial,Alquiler,Lleida,1147000,,
158,3291,2007-04-10,Piso,Venta,Lleida,1567834,,
151,3293,2007-04-10,Local,Alquiler,Girona,1028159,,
123,3295,2007-04-11,Parking,Venta,Girona,1088181,,
273,3297,2007-04-11,Casa,Alquiler,Lleida,1497132,,
282,3298,2007-04-12,Suelo,Venta,Tarragona,2689434,,
131,3299,2007-04-12,Parking,Alquiler,Girona,1224850,,
225,3302,2007-04-12,Industrial,Alquiler,Tarragona,2179125,,
128,3304,2007-04-12,Piso,Venta,Girona,1270400,,
244,3305,2007-04-13,Industrial,Venta,Tarragona,1026508,,
200,3306,2007-04-14,Local,Venta,Lleida,1760000,,
221,3307,2007-04-14,Parking,Venta,Girona,1533077,,
286,3308,2007-04-16,Local,Venta,Tarragona,1180036,,
277,3312,2007-04-17,Industrial,Alquiler,Tarragona,2129576,,
187,3313,2007-04-18,Parking,Alquiler,Tarragona,1297780,,
284,3314,2007-04-18,Casa,Venta,Barcelona,1808512,,
179,3315,2007-04-18,Industrial,Venta,Tarragona,1386892,,
146,3316,2007-04-19,Oficina,Alquiler,Barcelona,1063902,,
247,3317,2007-04-20,Casa,Venta,Girona,1804088,,
283,3323,2007-04-23,Piso,Venta,Barcelona,2686236,,
296,3326,2007-04-25,Industrial,Alquiler,Barcelona,2078216,,
264,3329,2007-04-26,Piso,Venta,Barcelona,2517504,,
190,3332,2007-04-29,Oficina,Venta,Lleida,1031320,,
221,3333,2007-04-29,Industrial,Alquiler,Lleida,1450644,,
254,3337,2007-04-30,Parking,Venta,Lleida,2140712,,
